WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Mchale C.,Cornet A.,67,25,848,1870,4,6,6,2,6,2,2,1,Completed,2.37,1.53,2.35,1.58,2.2,1.62,2.45,1.61,2.45,1.62,2.34,1.57
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Koukalova K.,Vandeweghe C.,85,34,725,1308,7,5,6,3,,,2,0,Completed,2,1.72,2.3,1.6,,,,,2.5,1.75,2.16,1.67
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Broady N.,Tomljanovic A.,224,79,212,755,6,3,6,4,,,2,0,Completed,3,1.36,3.2,1.33,3,1.36,3.46,1.35,3.46,1.39,3.12,1.35
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Siniakova K.,Nara K.,73,57,787,960,6,3,7,6,,,2,0,Completed,2.2,1.61,2.1,1.7,2.1,1.67,2.2,1.74,2.3,1.74,2.16,1.67
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Rybarikova M.,Muguruza G.,59,21,926,2075,6,3,6,1,,,2,0,Completed,4,1.22,4,1.22,3.75,1.25,4.52,1.24,4.52,1.27,4.04,1.23
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Schmiedlova A.,Jovanovski B.,64,54,879,966,6,2,6,3,,,2,0,Completed,2,1.72,2.05,1.72,1.91,1.8,1.97,1.92,2.06,2,1.97,1.8
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Konta J.,Gajdosova J.,147,52,353,978,6,1,6,3,,,2,0,Completed,2.1,1.66,2.05,1.72,2.1,1.67,2.16,1.77,2.16,1.79,2.08,1.72
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Pironkova T.,Swan K.,47,891,1067,12,6,2,6,2,,,2,0,Completed,1.08,7.5,1.1,6.5,1.1,6.5,1.12,7.44,1.12,8,1.09,6.98
30,Birmingham,AEGON Classic ,6/15/2015,Premier,Outdoor,Grass,1st Round,3,Larcherde Brito M.,Zheng S.,139,65,383,874,6,3,6,2,,,2,0,Completed,1.53,2.37,1.48,2.6,1.53,2.38,1.54,2.63,1.57,2.7,1.5,2.55
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Diyas Z.,Bondarenko K.,32,117,1420,468,7,6,7,6,,,2,0,Completed,1.66,2.1,1.65,2.2,1.57,2.25,1.73,2.22,1.77,2.25,1.65,2.18
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Garcia C.,Maria T.,31,80,1475,751,6,2,2,6,7,6,2,1,Completed,1.53,2.37,1.55,2.4,1.5,2.5,1.61,2.45,1.61,1.55,1.55,2.4
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Jankovic J.,Smitkova T.,30,62,1630,904,6,4,6,4,,,2,0,Completed,1.4,2.75,1.42,2.8,1.4,2.75,1.42,3.09,1.44,3.13,1.39,2.89
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Azarenka V.,Lepchenko V.,26,37,1863,1285,7,6,6,4,,,2,0,Completed,1.12,6,1.13,5.5,1.14,5,1.13,6.88,1.16,7.5,1.13,5.72
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Kuznetsova S.,Knapp K.,28,41,1758,1175,7,6,5,7,6,2,2,1,Completed,1.57,2.25,1.65,2.2,1.57,2.25,1.73,2.22,1.73,2.35,1.64,2.22
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Krunic A.,Watson H.,88,45,680,1069,7,6,6,4,,,2,0,Completed,3.25,1.33,3.1,1.35,3,1.36,3.34,1.37,3.34,1.38,3.08,1.35
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Doi M.,Puig M.,96,89,636,680,6,4,6,1,,,2,0,Completed,1.72,2,1.72,2.05,1.73,2,1.73,2.22,1.83,2.22,1.73,2.06
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Babos T.,Vinci R.,91,36,673,1291,6,2,6,7,7,6,2,1,Completed,2,1.72,2,1.8,2,1.73,1.99,1.9,2.25,1.9,2.01,1.78
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Mladenovic K.,Riske A.,43,48,1140,1045,6,3,7,6,,,2,0,Completed,2.1,1.66,2.1,1.68,2.1,1.67,2.09,1.81,2.24,1.81,2.1,1.7
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Erakovic M.,Cetkovska P.,94,143,649,365,6,4,6,2,,,2,0,Completed,1.28,3.5,1.28,3.5,1.3,3.4,1.26,4.25,1.3,4.3,1.25,3.78
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Strycova B.,Niculescu M.,22,61,1995,905,6,2,3,6,6,2,2,1,Completed,1.53,2.37,1.58,2.35,1.57,2.25,1.56,2.57,1.61,2.6,1.54,2.41
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Bencic B.,Lucic M.,33,58,1380,939,7,5,6,3,,,2,0,Completed,1.5,2.5,1.52,2.45,1.5,2.5,1.47,2.85,1.53,2.85,1.49,2.57
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,1st Round,3,Hantuchova D.,Begu I.,72,29,795,1636,4,6,7,6,6,4,2,1,Completed,2,1.72,2.05,1.72,2,1.73,2.1,1.81,2.14,1.81,2.04,1.74
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,2nd Round,3,Halep S.,Broady N.,3,224,6130,212,6,4,6,2,,,2,0,Completed,1.07,8,1.05,9,1.06,8,1.1,8.6,1.1,9.5,1.07,8.15
30,Birmingham,AEGON Classic ,6/16/2015,Premier,Outdoor,Grass,2nd Round,3,Siniakova K.,Petkovic A.,73,14,787,2660,4,6,6,1,7,6,2,1,Completed,3,1.36,3,1.38,3.25,1.33,3.03,1.44,3.25,1.44,2.96,1.38
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Mchale C.,Doi M.,67,96,848,636,6,3,6,4,,,2,0,Completed,1.8,1.9,1.82,1.9,1.83,1.83,2.02,1.88,2.03,1.95,1.88,1.86
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Jankovic J.,Dellacqua C.,30,50,1630,1017,7,6,6,3,,,2,0,Completed,1.4,2.75,1.42,2.8,1.4,2.75,1.38,3.33,1.45,3.33,1.39,2.87
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Koukalova K.,Garcia C.,85,31,725,1475,6,3,6,0,,,2,0,Completed,2.1,1.66,2.1,1.7,2.1,1.67,2.29,1.7,2.29,1.85,2.09,1.72
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Larcherde Brito M.,Ivanovic A.,139,6,383,4305,6,4,3,6,7,6,2,1,Completed,6,1.12,5.75,1.12,5,1.14,6.55,1.15,6.55,1.15,5.72,1.13
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Rybarikova M.,Schmiedlova A.,59,64,926,879,7,6,6,1,,,2,0,Completed,1.66,2.1,1.62,2.25,1.57,2.25,1.73,2.24,1.73,2.3,1.67,2.16
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Suarez Navarro C.,Babos T.,9,91,3345,673,6,2,3,6,6,4,2,1,Completed,1.33,3.25,1.33,3.2,1.36,3,1.39,3.29,1.4,3.4,1.35,3.08
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Strycova B.,Hradecka L.,22,55,1995,964,6,3,6,4,,,2,0,Completed,1.36,3,1.38,3,1.4,2.75,1.38,3.31,1.42,3.45,1.36,3.03
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Kerber A.,Pironkova T.,10,47,3120,1067,6,4,2,6,6,4,2,1,Completed,1.4,2.75,1.4,2.9,1.4,2.75,1.52,2.74,1.52,2.95,1.42,2.78
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Mladenovic K.,Bouchard E.,43,11,1140,3118,6,3,4,6,6,0,2,1,Completed,1.8,1.9,1.82,1.9,1.8,1.91,1.99,1.92,1.99,2.12,1.81,1.96
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Hantuchova D.,Erakovic M.,72,94,795,649,7,6,6,4,,,2,0,Completed,2.5,1.5,2.6,1.48,2.38,1.53,2.49,1.61,2.75,1.61,2.51,1.51
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Kuznetsova S.,Krunic A.,28,88,1758,680,6,2,6,1,,,2,0,Completed,1.36,3,1.4,2.9,1.36,3,1.47,2.91,1.47,3.05,1.38,2.95
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Lisicki S.,Bencic B.,19,33,2165,1380,6,1,7,6,,,2,0,Completed,1.61,2.2,1.65,2.2,1.62,2.2,1.78,2.17,1.78,2.4,1.64,2.21
30,Birmingham,AEGON Classic ,6/17/2015,Premier,Outdoor,Grass,2nd Round,3,Diyas Z.,Azarenka V.,32,26,1420,1863,,,,,,,,,Walkover,5.5,1.14,5,1.16,4.5,1.17,5.61,1.18,5.61,1.18,4.95,1.16
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,2nd Round,3,Pliskova Ka.,Konta J.,12,147,3010,353,3,6,6,3,6,4,2,1,Completed,1.53,2.37,1.58,2.35,1.62,2.2,1.61,2.49,1.69,2.5,1.58,2.35
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Siniakova K.,Mchale C.,73,67,787,848,6,4,6,0,,,2,0,Completed,2,1.72,2.1,1.7,2.1,1.67,2.27,1.71,2.3,1.77,2.12,1.69
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Suarez Navarro C.,Kuznetsova S.,9,28,3345,1758,6,3,6,4,,,2,0,Completed,1.57,2.25,1.62,2.25,1.67,2.1,1.76,2.19,1.8,2.3,1.67,2.16
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Halep S.,Koukalova K.,3,85,6130,725,6,1,6,3,,,2,0,Completed,1.18,4.5,1.22,4,1.22,4,1.24,4.54,1.24,4.85,1.21,4.25
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Mladenovic K.,Strycova B.,43,22,1140,1995,7,6,6,2,,,2,0,Completed,1.9,1.8,2.05,1.72,1.91,1.8,2.28,1.71,2.28,1.87,2.03,1.76
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Kerber A.,Jankovic J.,10,30,3120,1630,6,4,6,2,,,2,0,Completed,1.57,2.25,1.58,2.35,1.57,2.25,1.71,2.28,1.71,2.5,1.6,2.29
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Pliskova Ka.,Diyas Z.,12,32,3010,1420,6,2,6,2,,,2,0,Completed,1.4,2.75,1.35,3.1,1.4,2.75,,,1.44,3.1,1.41,2.82
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Lisicki S.,Rybarikova M.,19,59,2165,926,7,6,6,4,,,2,0,Completed,1.22,4,1.25,3.75,1.29,3.5,1.26,4.3,1.29,4.3,1.25,3.86
30,Birmingham,AEGON Classic ,6/18/2015,Premier,Outdoor,Grass,3rd Round,3,Hantuchova D.,Larcherde Brito M.,72,139,795,383,6,4,7,5,,,2,0,Completed,1.61,2.2,1.65,2.2,1.67,2.1,1.76,2.19,1.76,2.35,1.67,2.16
30,Birmingham,AEGON Classic ,6/19/2015,Premier,Outdoor,Grass,Quarterfinals,3,Pliskova Ka.,Suarez Navarro C.,12,9,3010,3345,6,2,6,2,,,2,0,Completed,2.2,1.61,2.2,1.65,2.2,1.67,2.36,1.68,2.45,1.68,2.26,1.63
30,Birmingham,AEGON Classic ,6/19/2015,Premier,Outdoor,Grass,Quarterfinals,3,Mladenovic K.,Halep S.,43,3,1140,6130,2,6,6,0,7,6,2,1,Completed,3.5,1.28,3.5,1.28,3.5,1.3,3.88,1.31,3.9,1.33,3.52,1.29
30,Birmingham,AEGON Classic ,6/19/2015,Premier,Outdoor,Grass,Quarterfinals,3,Kerber A.,Siniakova K.,10,73,3120,787,6,2,6,4,,,2,0,Completed,1.22,4,1.25,3.75,1.25,4,1.27,4.3,1.27,4.5,1.24,3.95
30,Birmingham,AEGON Classic ,6/19/2015,Premier,Outdoor,Grass,Quarterfinals,3,Lisicki S.,Hantuchova D.,19,72,2165,795,7,6,6,2,,,2,0,Completed,1.2,4.33,1.22,4,1.22,4.33,1.23,4.87,1.25,4.87,1.21,4.24
30,Birmingham,AEGON Classic ,6/20/2015,Premier,Outdoor,Grass,Semifinals,3,Pliskova Ka.,Mladenovic K.,12,43,3010,1140,6,2,7,6,,,2,0,Completed,1.53,2.5,1.6,2.3,1.57,2.38,1.57,2.61,1.62,2.61,1.56,2.4
30,Birmingham,AEGON Classic ,6/20/2015,Premier,Outdoor,Grass,Semifinals,3,Kerber A.,Lisicki S.,10,19,3120,2165,6,3,6,3,,,2,0,Completed,1.66,2.2,1.68,2.15,1.62,2.25,1.75,2.24,1.75,2.25,1.68,2.17
30,Birmingham,AEGON Classic ,6/21/2015,Premier,Outdoor,Grass,The Final,3,Kerber A.,Pliskova Ka.,10,12,3120,3010,6,7,6,3,7,6,2,1,Completed,1.66,2.2,1.68,2.1,1.62,2.25,1.78,2.18,1.8,2.35,1.69,2.16
31,Eastbourne,AEGON International,6/21/2015,Premier,Outdoor,Grass,1st Round,3,Garcia C.,Vinci R.,33,35,1475,1291,6,2,6,2,,,2,0,Completed,1.8,1.9,1.82,1.9,1.67,2.1,1.92,1.97,1.92,2.1,1.83,1.93
31,Eastbourne,AEGON International,6/21/2015,Premier,Outdoor,Grass,1st Round,3,Bencic B.,Barthel M.,31,47,1535,1055,6,4,7,6,,,2,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.26,4.21,1.29,4.21,1.25,3.81
31,Eastbourne,AEGON International,6/21/2015,Premier,Outdoor,Grass,1st Round,3,Riske A.,Cornet A.,42,25,1100,1845,6,0,6,3,,,2,0,Completed,1.53,2.37,1.58,2.35,1.62,2.2,1.63,2.4,1.65,2.4,1.59,2.3
31,Eastbourne,AEGON International,6/21/2015,Premier,Outdoor,Grass,1st Round,3,Vandeweghe C.,Larsson J.,48,72,1045,796,6,7,6,1,6,1,2,1,Completed,1.3,3.4,1.33,3.2,1.29,3.5,1.34,3.52,1.35,3.6,1.31,3.3
31,Eastbourne,AEGON International,6/21/2015,Premier,Outdoor,Grass,1st Round,3,Stephens S.,Broady N.,43,197,1097,267,3,6,6,3,7,6,2,1,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.28,3.99,1.3,4,1.26,3.69
31,Eastbourne,AEGON International,6/21/2015,Premier,Outdoor,Grass,1st Round,3,Dellacqua C.,Schmiedlova A.,62,61,891,896,6,2,6,4,,,2,0,Completed,1.57,2.25,1.62,2.25,1.67,2.1,1.65,2.37,1.67,2.37,1.61,2.25
31,Eastbourne,AEGON International,6/21/2015,Premier,Outdoor,Grass,1st Round,3,Konta J.,Diyas Z.,146,34,358,1420,6,3,6,2,,,2,0,Completed,1.66,2.1,1.72,2.05,1.73,2,1.65,2.37,1.87,2.37,1.66,2.17
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Cibulkova D.,Dart H.,49,358,1033,101,6,1,6,3,,,2,0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.3,3.86,1.3,4.05,1.28,3.63
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Kuznetsova S.,Rybarikova M.,27,66,1812,871,7,6,6,4,,,2,0,Completed,1.66,2.1,1.6,2.3,1.62,2.2,1.68,2.3,1.67,2.35,1.64,2.21
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Hercog P.,Brengle M.,81,36,745,1284,7,5,6,4,,,2,0,Completed,1.57,2.25,1.55,2.4,1.73,2,1.69,2.28,1.69,2.5,1.58,2.34
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Falconi I.,Dulgheru A.,73,59,790,917,6,1,6,1,,,2,0,Completed,2.1,1.66,2.05,1.72,2,1.73,2.18,1.75,2.18,1.78,2.09,1.72
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Strycova B.,Begu I.,28,30,1750,1636,6,4,6,2,,,2,0,Completed,1.4,2.75,1.4,2.9,1.44,2.62,1.44,2.97,1.47,3,1.42,2.77
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Watson H.,Lepchenko V.,64,38,885,1219,7,6,6,2,,,2,0,Completed,1.57,2.25,1.62,2.25,1.57,2.25,1.68,2.3,1.69,2.3,1.63,2.22
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Pironkova T.,Erakovic M.,44,86,1096,720,6,2,6,2,,,2,0,Completed,1.57,2.25,1.7,2.1,1.67,2.1,1.75,2.19,1.75,2.25,1.67,2.17
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Gajdosova J.,Davis L.,58,79,923,761,2,6,6,2,6,1,2,1,Completed,1.72,2,1.72,2.05,1.83,1.83,1.82,2.09,1.83,2.2,1.73,2.06
31,Eastbourne,AEGON International,6/22/2015,Premier,Outdoor,Grass,1st Round,3,Giorgi C.,Mchale C.,32,63,1480,890,6,2,6,3,,,2,0,Completed,1.44,2.62,1.5,2.5,1.44,2.62,1.56,2.59,1.56,2.75,1.47,2.61
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Petkovic A.,Garcia C.,14,33,2660,1475,6,2,6,4,,,2,0,Completed,1.8,1.9,1.82,1.9,1.73,2,2.04,1.87,2.05,2.05,1.87,1.89
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Konta J.,Makarova E.,146,8,358,3575,6,2,6,4,,,2,0,Completed,2.75,1.4,2.8,1.42,2.75,1.4,3.18,1.41,3.18,1.45,2.84,1.4
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Pliskova Ka.,Dellacqua C.,11,62,3210,891,6,4,7,5,,,2,0,Completed,1.36,3,1.38,3,1.4,2.75,1.33,3.64,1.42,3.64,1.36,3.06
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Bouchard E.,Riske A.,12,42,3118,1100,7,6,6,3,,,2,0,Completed,2.1,1.66,2.1,1.7,2,1.73,2.11,1.81,2.11,1.87,2.03,1.75
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Stephens S.,Suarez Navarro C.,43,9,1097,3345,6,1,7,5,,,2,0,Completed,2.37,1.53,2.45,1.52,2.38,1.53,2.57,1.57,2.65,1.59,2.45,1.53
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Muguruza G.,Hercog P.,20,81,2075,745,5,7,6,3,6,0,2,1,Completed,1.4,2.75,1.4,2.9,1.44,2.62,1.43,3.05,1.45,3.05,1.4,2.85
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Pironkova T.,Stosur S.,44,22,1096,1900,7,5,7,6,,,2,0,Completed,1.72,2,1.72,2.05,1.83,1.83,1.83,2.09,1.85,2.15,1.77,2.02
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Radwanska A.,Falconi I.,13,73,2815,790,6,0,6,2,,,2,0,Completed,1.2,4.33,1.22,4,1.22,4,1.27,4.22,1.27,4.4,1.22,4.05
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Bencic B.,Keys M.,31,21,1535,1980,6,2,6,2,,,2,0,Completed,2.25,1.57,2.35,1.58,2.25,1.57,2.55,1.58,2.65,1.65,2.33,1.58
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Errani S.,Strycova B.,19,28,2140,1750,6,2,6,7,7,6,2,1,Completed,3.5,1.28,3.4,1.3,3,1.36,3.64,1.33,3.64,1.38,3.28,1.32
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Cibulkova D.,Safarova L.,49,6,1033,4055,7,6,6,4,,,2,0,Completed,3.75,1.25,3.75,1.25,3.5,1.29,3.97,1.29,4.18,1.3,3.67,1.27
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Wozniacki C.,Gajdosova J.,5,58,5000,923,7,6,6,2,,,2,0,Completed,1.2,4.33,1.22,4,1.17,4.5,1.25,4.52,1.25,4.75,1.21,4.26
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Vandeweghe C.,Niculescu M.,48,46,1045,1065,7,5,2,6,6,1,2,1,Completed,1.83,1.83,1.82,1.9,1.83,1.83,1.83,2.09,1.9,2.2,1.81,1.97
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Kuznetsova S.,Pennetta F.,27,24,1812,1847,6,3,6,4,,,2,0,Completed,1.57,2.25,1.62,2.25,1.57,2.25,1.67,2.36,1.67,2.4,1.6,2.28
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Watson H.,Svitolina E.,64,17,885,2405,3,6,7,5,6,4,2,1,Completed,2,1.72,1.9,1.82,2,1.73,2.04,1.87,2.2,1.9,1.96,1.81
31,Eastbourne,AEGON International,6/23/2015,Premier,Outdoor,Grass,2nd Round,3,Gavrilova D.,Giorgi C.,41,32,1168,1480,3,6,7,6,6,3,2,1,Completed,3,1.36,3.2,1.33,3,1.36,3.69,1.33,3.69,1.37,3.27,1.32
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Bencic B.,Bouchard E.,31,12,1535,3118,6,4,3,0,,,1,0,Retired,1.53,2.37,1.6,2.3,1.62,2.2,1.64,2.42,1.65,2.42,1.61,2.26
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Pironkova T.,Cibulkova D.,44,49,1096,1033,6,7,6,4,6,1,2,1,Completed,1.61,2.2,1.68,2.15,1.73,2,1.85,2.06,1.85,2.2,1.74,2.06
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Konta J.,Muguruza G.,146,20,358,2075,6,4,4,6,6,3,2,1,Completed,2.25,1.57,2.25,1.62,2.25,1.57,2.37,1.66,2.38,1.66,2.28,1.6
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Radwanska A.,Pliskova Ka.,13,11,2815,3210,6,2,6,1,,,2,0,Completed,1.72,2,1.75,2.05,1.73,2,1.75,2.21,1.83,2.21,1.73,2.06
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Wozniacki C.,Kuznetsova S.,5,27,5000,1812,6,7,6,3,6,1,2,1,Completed,1.44,2.62,1.42,2.8,1.44,2.62,1.44,3.04,1.48,3.04,1.43,2.76
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Petkovic A.,Vandeweghe C.,14,48,2660,1045,6,3,6,4,,,2,0,Completed,1.66,2.1,1.68,2.15,1.62,2.2,1.66,2.37,1.7,2.38,1.64,2.21
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Gavrilova D.,Errani S.,41,19,1168,2140,6,1,5,7,6,2,2,1,Completed,1.61,2.2,1.58,2.35,1.62,2.2,1.63,2.43,1.67,2.43,1.61,2.27
31,Eastbourne,AEGON International,6/24/2015,Premier,Outdoor,Grass,3rd Round,3,Stephens S.,Watson H.,43,64,1097,885,6,2,6,3,,,2,0,Completed,1.5,2.5,1.45,2.7,1.44,2.62,1.51,2.78,1.51,3.2,1.47,2.61
31,Eastbourne,AEGON International,6/25/2015,Premier,Outdoor,Grass,Quarterfinals,3,Radwanska A.,Pironkova T.,13,44,2815,1096,6,2,6,2,,,2,0,Completed,1.4,2.75,1.4,2.9,1.4,3,1.42,3.19,1.45,3.2,1.39,2.93
31,Eastbourne,AEGON International,6/25/2015,Premier,Outdoor,Grass,Quarterfinals,3,Bencic B.,Konta J.,31,146,1535,358,2,6,6,0,6,3,2,1,Completed,1.5,2.5,1.52,2.45,1.5,2.62,1.61,2.5,1.63,2.62,1.52,2.51
31,Eastbourne,AEGON International,6/25/2015,Premier,Outdoor,Grass,Quarterfinals,3,Stephens S.,Gavrilova D.,43,41,1097,1168,,,,,,,,,Walkover,1.4,2.75,1.45,2.7,1.44,2.75,1.49,2.87,1.5,2.9,1.44,2.72
31,Eastbourne,AEGON International,6/25/2015,Premier,Outdoor,Grass,Quarterfinals,3,Wozniacki C.,Petkovic A.,5,14,5000,2660,7,5,6,1,,,2,0,Completed,1.25,3.75,1.28,3.5,1.3,3.5,1.29,4.05,1.3,4.25,1.27,3.69
31,Eastbourne,AEGON International,6/26/2015,Premier,Outdoor,Grass,Semifinals,3,Radwanska A.,Stephens S.,13,43,2815,1097,6,1,6,7,6,2,2,1,Completed,1.36,3.25,1.35,3.1,1.4,3,1.38,3.41,1.4,3.45,1.36,3.1
31,Eastbourne,AEGON International,6/26/2015,Premier,Outdoor,Grass,Semifinals,3,Bencic B.,Wozniacki C.,31,5,1535,5000,3,0,,,,,0,0,Retired,3.25,1.36,3.1,1.33,3.25,1.36,3.54,1.36,3.59,1.36,3.27,1.33
31,Eastbourne,AEGON International,6/27/2015,Premier,Outdoor,Grass,The Final,3,Bencic B.,Radwanska A.,31,13,1535,2815,6,4,4,6,6,0,2,1,Completed,3.4,1.33,3.1,1.33,3.25,1.36,3.41,1.38,3.8,1.38,3.24,1.34
32,London,Wimbledon,6/29/2015,Grand Slam,Outdoor,Grass,1st Round,3,Babos T.,Cetkovska P.,93,162,673,319,7,6,6,3,,,2,0,Completed,1.66,2.1,1.72,2.05,1.73,2,1.81,2.11,1.81,2.17,1.74,2.06
32,London,Wimbledon,6/29/2015,Grand Slam,Outdoor,Grass,1st Round,3,Flipkens K.,Beck A.,96,70,651,821,0,6,6,3,6,4,2,1,Completed,1.66,2.1,1.7,2.1,1.62,2.2,1.79,2.15,1.8,2.25,1.69,2.13
